onset	duration	trial_type	trial_number	event_code	response_time	response	result
509.3510562	n/a	5	29.0	7	n/a	n/a	17.25
510.2699518	n/a	5	30.0	3	n/a	n/a	n/a
510.2699518	9	5	30.0	4	n/a	n/a	9
519.2852634	2.5	5	30.0	5	n/a	n/a	2.5
519.819326	n/a	1_5_0	30.0	8	9.549374199938027	1.0	140
520.0354157	n/a	1_5_1	30.0	8	9.765463900286703	1.0	120
520.2523201	n/a	1_5_2	30.0	8	9.982368300203234	1.0	100
520.4356539	n/a	1_5_3	30.0	8	10.16570210037753	1.0	80
520.6032183	n/a	1_5_4	30.0	8	10.333266500383617	-1.0	10
521.7855709	 n/a	5	30.0	6	n/a	n/a	n/a
521.787751	0.75	5	30.0	13	0.75	n/a	140
522.5413981	0.75	5	30.0	13	0.75	n/a	-20
523.2957637	0.75	5	30.0	13	0.75	n/a	-20
524.0491917	0.75	5	30.0	13	0.75	n/a	-20
524.8033001	0.75	5	30.0	13	0.75	n/a	-70
525.5773258	1	5	30.0	9	n/a	n/a	10
525.5773258	1	5	30.0	10	n/a	n/a	OLL Error
526.5841657	n/a	5	30.0	7	n/a	n/a	17.25
527.5179215	n/a	3	31.0	3	n/a	n/a	n/a
527.5179215	9	3	31.0	4	n/a	n/a	9
536.5330394	2.5	3	31.0	5	n/a	n/a	2.5
536.9176988	n/a	1_3_0	31.0	8	9.399777300190179	1.0	140
537.2000135	n/a	1_3_1	31.0	8	9.682092000264673	1.0	120
537.45046	n/a	1_3_2	31.0	8	9.932538500055669	1.0	100
539.0494626	 n/a	3	31.0	6	n/a	n/a	n/a
539.0522876	0.75	3	31.0	13	0.75	n/a	140
539.8059348	0.75	3	31.0	13	0.75	n/a	-20
540.5593478	0.75	3	31.0	13	0.75	n/a	-20
541.330325	1	3	31.0	9	n/a	n/a	100
541.330325	1	3	31.0	10	n/a	n/a	ONLL Correct
542.3362331	n/a	3	31.0	7	n/a	n/a	15.75
543.2665099	n/a	4	32.0	3	n/a	n/a	n/a
543.2665099	9	4	32.0	4	n/a	n/a	9
552.2807408	2.5	4	32.0	5	n/a	n/a	2.5
552.5477418	n/a	6_4_0	32.0	8	9.281231900211424	1.0	-20
553.0982354	n/a	6_4_1	32.0	8	9.831725500058383	1.0	120
553.382249	n/a	6_4_2	32.0	8	10.115739100147039	1.0	100
553.6474783	n/a	6_4_3	32.0	8	10.380968400277196	1.0	80
554.7972032	 n/a	4	32.0	6	n/a	n/a	n/a
554.8000291	0.75	4	32.0	13	0.75	n/a	-20
555.5529244	0.75	4	32.0	13	0.75	n/a	140
556.307051	0.75	4	32.0	13	0.75	n/a	-20
557.0605658	0.75	4	32.0	13	0.75	n/a	-20
557.8300995	1	4	32.0	9	n/a	n/a	80
557.8300995	1	4	32.0	10	n/a	n/a	ONLL Correct
558.8370119	n/a	4	32.0	7	n/a	n/a	16.5
559.763875	n/a	5	33.0	3	n/a	n/a	n/a
559.763875	9	5	33.0	4	n/a	n/a	9
568.7788902	2.5	5	33.0	5	n/a	n/a	2.5
569.0628871	n/a	5_5_0	33.0	8	9.299012099858373	1.0	-20
569.329689	n/a	5_5_1	33.0	8	9.565814000088723	1.0	-40
569.5962657	n/a	5_5_2	33.0	8	9.83239070000127	1.0	100
569.8460854	n/a	5_5_3	33.0	8	10.082210399676113	1.0	80
570.1133983	n/a	5_5_4	33.0	8	10.349523299839348	1.0	60
571.295312	 n/a	5	33.0	6	n/a	n/a	n/a
571.2986641	0.75	5	33.0	13	0.75	n/a	-20
572.0526076	0.75	5	33.0	13	0.75	n/a	-20
572.80603	0.75	5	33.0	13	0.75	n/a	140
573.5601265	0.75	5	33.0	13	0.75	n/a	-20
574.3141429	0.75	5	33.0	13	0.75	n/a	-20
575.0852451	1	5	33.0	9	n/a	n/a	60
575.0852451	1	5	33.0	10	n/a	n/a	Aversive Pruning
576.0931476	n/a	5	33.0	7	n/a	n/a	17.25
577.0281392	n/a	4	34.0	3	n/a	n/a	n/a
577.0281392	9	4	34.0	4	n/a	n/a	9
586.0433926	2.5	4	34.0	5	n/a	n/a	2.5
586.5439192	n/a	2_4_0	34.0	8	9.515780000016091	1.0	-20
587.0436613	n/a	2_4_1	34.0	8	10.015522100031378	1.0	-40
587.377046	n/a	2_4_2	34.0	8	10.348906800150873	-1.0	-20
587.6934005	n/a	2_4_3	34.0	8	10.665261299815027	1.0	-40
588.5599089	 n/a	4	34.0	6	n/a	n/a	n/a
588.5622015	0.75	4	34.0	13	0.75	n/a	-20
589.3158353	0.75	4	34.0	13	0.75	n/a	-20
590.0697885	0.75	4	34.0	13	0.75	n/a	20
590.82465	0.75	4	34.0	13	0.75	n/a	-20
591.5941016	1	4	34.0	9	n/a	n/a	-40
591.5941016	1	4	34.0	10	n/a	n/a	OLL Error
592.6023027	n/a	4	34.0	7	n/a	n/a	16.5
593.5264147	n/a	4	35.0	3	n/a	n/a	n/a
593.5264147	9	4	35.0	4	n/a	n/a	9
602.5414695	2.5	4	35.0	5	n/a	n/a	2.5
602.8754987	n/a	3_4_0	35.0	8	9.349084000103176	1.0	-20
603.208623	n/a	3_4_1	35.0	8	9.682208300102502	1.0	-40
603.5581873	n/a	3_4_2	35.0	8	10.031772600021213	-1.0	-110
603.8754254	n/a	3_4_3	35.0	8	10.349010700359939	1.0	30
605.0575631	 n/a	4	35.0	6	n/a	n/a	n/a
605.0597945	0.75	4	35.0	13	0.75	n/a	-20
605.8132987	0.75	4	35.0	13	0.75	n/a	-20
606.5665686	0.75	4	35.0	13	0.75	n/a	-70
607.319241	0.75	4	35.0	13	0.75	n/a	140
608.0946818	1	4	35.0	9	n/a	n/a	30
608.0946818	1	4	35.0	10	n/a	n/a	OLL Correct
609.102246	n/a	4	35.0	7	n/a	n/a	16.5
610.0242261	n/a	4	36.0	3	n/a	n/a	n/a
610.0242261	9	4	36.0	4	n/a	n/a	9
619.0397775	2.5	4	36.0	5	n/a	n/a	2.5
619.3240796	n/a	3_4_0	36.0	8	9.299853499978779	1.0	-20
619.6070791	n/a	3_4_1	36.0	8	9.582852999679744	1.0	-40
619.9398623	n/a	3_4_2	36.0	8	9.91563619999215	-1.0	-110
620.2066965	n/a	3_4_3	36.0	8	10.18247039988637	1.0	30
621.5556326	 n/a	4	36.0	6	n/a	n/a	n/a
621.558528	0.75	4	36.0	13	0.75	n/a	-20
622.3134393	0.75	4	36.0	13	0.75	n/a	-20
623.066118	0.75	4	36.0	13	0.75	n/a	-70
623.8198378	0.75	4	36.0	13	0.75	n/a	140
624.5918701	1	4	36.0	9	n/a	n/a	30
624.5918701	1	4	36.0	10	n/a	n/a	OLL Correct
625.5993259	n/a	4	36.0	7	n/a	n/a	16.5
626.5216862	n/a	3	37.0	3	n/a	n/a	n/a
626.5216862	9	3	37.0	4	n/a	n/a	9
635.5371258	2.5	3	37.0	5	n/a	n/a	2.5
635.8546543	n/a	2_3_0	37.0	8	9.332968099974096	1.0	-20
636.1040971	n/a	2_3_1	37.0	8	9.582410899922252	1.0	-40
636.387487	n/a	2_3_2	37.0	8	9.865800799801946	-1.0	-20
638.0537471	 n/a	3	37.0	6	n/a	n/a	n/a
638.0560883	0.75	3	37.0	13	0.75	n/a	-20
638.8102345	0.75	3	37.0	13	0.75	n/a	-20
639.5631708	0.75	3	37.0	13	0.75	n/a	20
640.3338188	1	3	37.0	9	n/a	n/a	-20
640.3338188	1	3	37.0	10	n/a	n/a	Aversive Pruning
641.3411274	n/a	3	37.0	7	n/a	n/a	15.75
642.2700636	n/a	3	38.0	3	n/a	n/a	n/a
642.2700636	9	3	38.0	4	n/a	n/a	9
651.2851118	2.5	3	38.0	5	n/a	n/a	2.5
651.5857181	n/a	6_3_0	38.0	8	9.315654499921948	1.0	-20
651.8857784	n/a	6_3_1	38.0	8	9.615714800078422	1.0	120
652.1525062	n/a	6_3_2	38.0	8	9.882442600093784	1.0	100
653.801177	 n/a	3	38.0	6	n/a	n/a	n/a
653.8025133	0.75	3	38.0	13	0.75	n/a	-20
654.5556926	0.75	3	38.0	13	0.75	n/a	140
655.3088535	0.75	3	38.0	13	0.75	n/a	-20
656.0786931	1	3	38.0	9	n/a	n/a	100
656.0786931	1	3	38.0	10	n/a	n/a	ONLL Correct
657.0853515	n/a	3	38.0	7	n/a	n/a	15.75
658.0177287	n/a	5	39.0	3	n/a	n/a	n/a
658.0177287	9	5	39.0	4	n/a	n/a	9
667.0329411	2.5	5	39.0	5	n/a	n/a	2.5
667.6328521	n/a	5_5_0	39.0	8	9.615123399998993	1.0	-20
668.0004203	n/a	5_5_1	39.0	8	9.982691599987447	1.0	-40
668.2672322	n/a	5_5_2	39.0	8	10.249503500293939	1.0	100
668.5329619	n/a	5_5_3	39.0	8	10.51523320004344	1.0	80
668.8164058	n/a	5_5_4	39.0	8	10.798677100334315	1.0	60
669.549976	 n/a	5	39.0	6	n/a	n/a	n/a
669.55269	0.75	5	39.0	13	0.75	n/a	-20
670.305608	0.75	5	39.0	13	0.75	n/a	-20
671.0600856	0.75	5	39.0	13	0.75	n/a	140
671.8149214	0.75	5	39.0	13	0.75	n/a	-20
672.5690022	0.75	5	39.0	13	0.75	n/a	-20
673.3398537	1	5	39.0	9	n/a	n/a	60
673.3398537	1	5	39.0	10	n/a	n/a	Aversive Pruning
674.3465499	n/a	5	39.0	7	n/a	n/a	17.25
675.2654733	n/a	5	40.0	3	n/a	n/a	n/a
675.2654733	9	5	40.0	4	n/a	n/a	9
684.2808448	2.5	5	40.0	5	n/a	n/a	2.5
684.6818046	n/a	1_5_0	40.0	8	9.416331300046297	1.0	140
684.9315727	n/a	1_5_1	40.0	8	9.666099399793893	1.0	120
685.2645248	n/a	1_5_2	40.0	8	9.999051500111818	1.0	100
685.5310899	n/a	1_5_3	40.0	8	10.265616599936036	-1.0	120
685.7819286	n/a	1_5_4	40.0	8	10.516455300152304	1.0	100
686.7970372	 n/a	5	40.0	6	n/a	n/a	n/a
686.7987492	0.75	5	40.0	13	0.75	n/a	140
687.5531683	0.75	5	40.0	13	0.75	n/a	-20
688.3059924	0.75	5	40.0	13	0.75	n/a	-20
689.0604061	0.75	5	40.0	13	0.75	n/a	20
689.8139889	0.75	5	40.0	13	0.75	n/a	-20
690.5847022	1	5	40.0	9	n/a	n/a	100
690.5847022	1	5	40.0	10	n/a	n/a	OLL Error
691.590874	n/a	5	40.0	7	n/a	n/a	17.25
692.5137016	n/a	4	41.0	3	n/a	n/a	n/a
692.5137016	9	4	41.0	4	n/a	n/a	9
701.5287523	2.5	4	41.0	5	n/a	n/a	2.5
701.8785106	n/a	4_4_0	41.0	8	9.364808999933302	1.0	-20
702.1129284	n/a	4_4_1	41.0	8	9.599226800259203	1.0	-40
702.3630207	n/a	4_4_2	41.0	8	9.849319099914284	1.0	-60
702.6140862	n/a	4_4_3	41.0	8	10.100384599994866	1.0	80
704.045164	 n/a	4	41.0	6	n/a	n/a	n/a
704.0475577	0.75	4	41.0	13	0.75	n/a	-20
704.8008569	0.75	4	41.0	13	0.75	n/a	-20
705.5551394	0.75	4	41.0	13	0.75	n/a	-20
706.3084388	0.75	4	41.0	13	0.75	n/a	140
707.082482	1	4	41.0	9	n/a	n/a	80
707.082482	1	4	41.0	10	n/a	n/a	ONLL Correct
708.0892736	n/a	4	41.0	7	n/a	n/a	16.5
709.0264052	n/a	5	42.0	3	n/a	n/a	n/a
709.0264052	9	5	42.0	4	n/a	n/a	9
718.026422	2.5	5	42.0	5	n/a	n/a	2.5
718.2605215	n/a	2_5_0	42.0	8	9.234116300009193	1.0	-20
718.4605035	n/a	2_5_1	42.0	8	9.434098300058396	1.0	-40
718.6273539	n/a	2_5_2	42.0	8	9.600948700215667	1.0	-60
718.8099668	n/a	2_5_3	42.0	8	9.783561600372195	-1.0	-130
719.0110506	n/a	2_5_4	42.0	8	9.984645400196314	1.0	10
720.543294	 n/a	5	42.0	6	n/a	n/a	n/a
720.5460266	0.75	5	42.0	13	0.75	n/a	-20
721.2999918	0.75	5	42.0	13	0.75	n/a	-20
722.0540229	0.75	5	42.0	13	0.75	n/a	-20
722.8076266	0.75	5	42.0	13	0.75	n/a	-70
723.5617086	0.75	5	42.0	13	0.75	n/a	140
724.3361595	1	5	42.0	9	n/a	n/a	10
724.3361595	1	5	42.0	10	n/a	n/a	OLL Correct
725.3425127	n/a	5	42.0	7	n/a	n/a	17.25
726.2757514	n/a	4	43.0	3	n/a	n/a	n/a
726.2757514	9	4	43.0	4	n/a	n/a	9
735.2910899	2.5	4	43.0	5	n/a	n/a	2.5
735.3926237	n/a	1_4_0	43.0	8	9.116872299928216	1.0	140
735.6246619	n/a	1_4_1	43.0	8	9.3489104998298	1.0	120
735.8254075	n/a	1_4_2	43.0	8	9.549656099639831	1.0	100
736.0910635	n/a	1_4_3	43.0	8	9.815312099643053	-1.0	120
737.8073184	 n/a	4	43.0	6	n/a	n/a	n/a
737.8097503	0.75	4	43.0	13	0.75	n/a	140
738.5624514	0.75	4	43.0	13	0.75	n/a	-20
739.3168815	0.75	4	43.0	13	0.75	n/a	-20
740.0715582	0.75	4	43.0	13	0.75	n/a	20
740.8438412	1	4	43.0	9	n/a	n/a	120
740.8438412	1	4	43.0	10	n/a	n/a	Aversive Pruning
741.8505129	n/a	4	43.0	7	n/a	n/a	16.5
742.7739572	n/a	3	44.0	3	n/a	n/a	n/a
742.7739572	9	3	44.0	4	n/a	n/a	9
751.7891228	2.5	3	44.0	5	n/a	n/a	2.5
752.2063005	n/a	3_3_0	44.0	8	9.432343299966304	1.0	-20
752.4225287	n/a	3_3_1	44.0	8	9.64857150008902	-1.0	0
752.6895455	n/a	3_3_2	44.0	8	9.915588300209492	1.0	-20
754.3053049	 n/a	3	44.0	6	n/a	n/a	n/a
754.3081319	0.75	3	44.0	13	0.75	n/a	-20
755.0626694	0.75	3	44.0	13	0.75	n/a	20
755.816677	0.75	3	44.0	13	0.75	n/a	-20
756.5908633	1	3	44.0	9	n/a	n/a	-20
756.5908633	1	3	44.0	10	n/a	n/a	Aversive Pruning
757.5961808	n/a	3	44.0	7	n/a	n/a	15.75
758.5218791	n/a	4	45.0	3	n/a	n/a	n/a
758.5218791	9	4	45.0	4	n/a	n/a	9
767.5367676	2.5	4	45.0	5	n/a	n/a	2.5
767.8047935	n/a	5_4_0	45.0	8	9.282914399635047	1.0	-20
768.0376771	n/a	5_4_1	45.0	8	9.515797999687491	1.0	-40
768.2537285	n/a	5_4_2	45.0	8	9.731849399860947	1.0	100
768.4545333	n/a	5_4_3	45.0	8	9.932654199656099	1.0	80
770.0531674	 n/a	4	45.0	6	n/a	n/a	n/a
770.0555011	0.75	4	45.0	13	0.75	n/a	-20
770.8095416	0.75	4	45.0	13	0.75	n/a	-20
771.5634216	0.75	4	45.0	13	0.75	n/a	140
772.3169388	0.75	4	45.0	13	0.75	n/a	-20
773.0846184	1	4	45.0	9	n/a	n/a	80
773.0846184	1	4	45.0	10	n/a	n/a	ONLL Correct
774.090717	n/a	4	45.0	7	n/a	n/a	16.5
775.0191809	n/a	5	46.0	3	n/a	n/a	n/a
775.0191809	9	5	46.0	4	n/a	n/a	9
784.0356094	2.5	5	46.0	5	n/a	n/a	2.5
784.3022884	n/a	3_5_0	46.0	8	9.283107500057667	1.0	-20
784.5183422	n/a	3_5_1	46.0	8	9.4991613002494	1.0	-40
784.7188856	n/a	3_5_2	46.0	8	9.699704700149596	1.0	-60
784.8856446	n/a	3_5_3	46.0	8	9.866463700309398	1.0	-80
785.052232	n/a	3_5_4	46.0	8	10.033051100093873	1.0	60
786.5510552	 n/a	5	46.0	6	n/a	n/a	n/a
786.5532584	0.75	5	46.0	13	0.75	n/a	-20
787.3052661	0.75	5	46.0	13	0.75	n/a	-20
788.0588055	0.75	5	46.0	13	0.75	n/a	-20
788.8117633	0.75	5	46.0	13	0.75	n/a	-20
789.5653095	0.75	5	46.0	13	0.75	n/a	140
790.3393984	1	5	46.0	9	n/a	n/a	60
790.3393984	1	5	46.0	10	n/a	n/a	ONLL Correct
791.3459888	n/a	5	46.0	7	n/a	n/a	17.25
792.2670944	n/a	5	47.0	3	n/a	n/a	n/a
792.2670944	9	5	47.0	4	n/a	n/a	9
801.2827432	2.5	5	47.0	5	n/a	n/a	2.5
801.5337195	n/a	6_5_0	47.0	8	9.266625099815428	1.0	-20
801.749512	n/a	6_5_1	47.0	8	9.482417599763721	1.0	120
801.9828591	n/a	6_5_2	47.0	8	9.715764699969439	1.0	100
802.2337631	n/a	6_5_3	47.0	8	9.966668699868023	1.0	80
802.4507716	n/a	6_5_4	47.0	8	10.183677199762316	-1.0	100
803.799555	 n/a	5	47.0	6	n/a	n/a	n/a
803.8017562	0.75	5	47.0	13	0.75	n/a	-20
804.556488	0.75	5	47.0	13	0.75	n/a	140
805.30963	0.75	5	47.0	13	0.75	n/a	-20
806.06247	0.75	5	47.0	13	0.75	n/a	-20
806.8156338	0.75	5	47.0	13	0.75	n/a	20
807.5892623	1	5	47.0	9	n/a	n/a	100
807.5892623	1	5	47.0	10	n/a	n/a	Aversive Pruning
808.5961535	n/a	5	47.0	7	n/a	n/a	17.25
809.5299196	n/a	3	48.0	3	n/a	n/a	n/a
809.5299196	9	3	48.0	4	n/a	n/a	9
818.5302921	2.5	3	48.0	5	n/a	n/a	2.5
818.8316793	n/a	1_3_0	48.0	8	9.301759699825196	1.0	140
819.0809916	n/a	1_3_1	48.0	8	9.55107200006023	1.0	120
819.2817144	n/a	1_3_2	48.0	8	9.751794800162317	1.0	100
821.0468035	 n/a	3	48.0	6	n/a	n/a	n/a
821.0490172	0.75	3	48.0	13	0.75	n/a	140
821.8019806	0.75	3	48.0	13	0.75	n/a	-20
822.5551845	0.75	3	48.0	13	0.75	n/a	-20
823.32728	1	3	48.0	9	n/a	n/a	100
823.32728	1	3	48.0	10	n/a	n/a	ONLL Correct
824.3332376	n/a	3	48.0	7	n/a	n/a	15.75
825.2782546	n/a	4	49.0	3	n/a	n/a	n/a
825.2782546	9	4	49.0	4	n/a	n/a	9
834.2947116	2.5	4	49.0	5	n/a	n/a	2.5
834.5454543	n/a	6_4_0	49.0	8	9.267199699766934	1.0	-20
834.8456678	n/a	6_4_1	49.0	8	9.567413199692963	1.0	120
835.1122095	n/a	6_4_2	49.0	8	9.833954900037496	1.0	100
835.3615443	n/a	6_4_3	49.0	8	10.08328969962895	1.0	80
836.7948851	 n/a	4	49.0	6	n/a	n/a	n/a
836.7973292	0.75	4	49.0	13	0.75	n/a	-20
837.5507017	0.75	4	49.0	13	0.75	n/a	140
838.3039138	0.75	4	49.0	13	0.75	n/a	-20
839.0585955	0.75	4	49.0	13	0.75	n/a	-20
839.8312603	1	4	49.0	9	n/a	n/a	80
839.8312603	1	4	49.0	10	n/a	n/a	ONLL Correct
840.8364395	n/a	4	49.0	7	n/a	n/a	16.5
841.7780951	n/a	4	50.0	3	n/a	n/a	n/a
841.7780951	9	4	50.0	4	n/a	n/a	9
850.7933356	2.5	4	50.0	5	n/a	n/a	2.5
851.1770274	n/a	2_4_0	50.0	8	9.39893230004236	1.0	-20
851.5436009	n/a	2_4_1	50.0	8	9.765505800023677	1.0	-40
851.8940338	n/a	2_4_2	50.0	8	10.115938699804246	-1.0	-20
852.2278674	n/a	2_4_3	50.0	8	10.449772300198674	1.0	-40
853.3094924	 n/a	4	50.0	6	n/a	n/a	n/a
853.3114938	0.75	4	50.0	13	0.75	n/a	-20
854.0651224	0.75	4	50.0	13	0.75	n/a	-20
854.8187833	0.75	4	50.0	13	0.75	n/a	20
855.5728585	0.75	4	50.0	13	0.75	n/a	-20
856.3456406	1	4	50.0	9	n/a	n/a	-40
856.3456406	1	4	50.0	10	n/a	n/a	OLL Error
857.3525532	n/a	4	50.0	7	n/a	n/a	16.5
858.2758637	n/a	5	51.0	3	n/a	n/a	n/a
858.2758637	9	5	51.0	4	n/a	n/a	9
867.2911639	2.5	5	51.0	5	n/a	n/a	2.5
867.7751177	n/a	4_5_0	51.0	8	9.499253999907523	1.0	-20
868.1581242	n/a	4_5_1	51.0	8	9.882260499987753	1.0	-40
868.4591728	n/a	4_5_2	51.0	8	10.183309100102633	1.0	-60
868.7416098	n/a	4_5_3	51.0	8	10.465746100060644	1.0	80
868.9750177	n/a	4_5_4	51.0	8	10.699153999798	1.0	60
869.8073323	 n/a	5	51.0	6	n/a	n/a	n/a
869.8099172	0.75	5	51.0	13	0.75	n/a	-20
870.5635554	0.75	5	51.0	13	0.75	n/a	-20
871.3168865	0.75	5	51.0	13	0.75	n/a	-20
872.0704047	0.75	5	51.0	13	0.75	n/a	140
872.8231903	0.75	5	51.0	13	0.75	n/a	-20
873.5926873	1	5	51.0	9	n/a	n/a	60
873.5926873	1	5	51.0	10	n/a	n/a	ONLL Correct
874.5992777	n/a	5	51.0	7	n/a	n/a	17.25
875.5235134	n/a	3	52.0	3	n/a	n/a	n/a
875.5235134	9	3	52.0	4	n/a	n/a	9
884.5388979	2.5	3	52.0	5	n/a	n/a	2.5
885.006377	n/a	4_3_0	52.0	8	9.482863599900156	1.0	-20
885.2897724	n/a	4_3_1	52.0	8	9.766259000170978	-1.0	-90
885.572458	n/a	4_3_2	52.0	8	10.048944599926473	1.0	50
887.0553746	 n/a	3	52.0	6	n/a	n/a	n/a
887.0577697	0.75	3	52.0	13	0.75	n/a	-20
887.8114332	0.75	3	52.0	13	0.75	n/a	-70
888.5653978	0.75	3	52.0	13	0.75	n/a	140
889.3403443	1	3	52.0	9	n/a	n/a	50
889.3403443	1	3	52.0	10	n/a	n/a	OLL Correct
890.3473097	n/a	3	52.0	7	n/a	n/a	15.75
891.271226	n/a	3	53.0	3	n/a	n/a	n/a
891.271226	9	3	53.0	4	n/a	n/a	9
900.2865337	2.5	3	53.0	5	n/a	n/a	2.5
900.5544593	n/a	5_3_0	53.0	8	9.283233299851418	1.0	-20
900.8372632	n/a	5_3_1	53.0	8	9.566037199925633	1.0	-40
901.1036387	n/a	5_3_2	53.0	8	9.832412700168787	1.0	100
902.8031842	 n/a	3	53.0	6	n/a	n/a	n/a
902.8052391	0.75	3	53.0	13	0.75	n/a	-20
903.5592786	0.75	3	53.0	13	0.75	n/a	-20
904.3119317	0.75	3	53.0	13	0.75	n/a	140
905.0833891	1	3	53.0	9	n/a	n/a	100
905.0833891	1	3	53.0	10	n/a	n/a	ONLL Correct
906.0902563	n/a	3	53.0	7	n/a	n/a	15.75
907.0199127	n/a	4	54.0	3	n/a	n/a	n/a
907.0199127	9	4	54.0	4	n/a	n/a	9
916.035329	2.5	4	54.0	5	n/a	n/a	2.5
916.2855178	n/a	3_4_0	54.0	8	9.265605099964887	1.0	-20
916.5689836	n/a	3_4_1	54.0	8	9.549070899840443	1.0	-40
916.8685126	n/a	3_4_2	54.0	8	9.848599900025873	-1.0	-110
917.16876	n/a	3_4_3	54.0	8	10.14884730009362	1.0	30
918.5515879	 n/a	4	54.0	6	n/a	n/a	n/a
918.5536585	0.75	4	54.0	13	0.75	n/a	-20
919.3087077	0.75	4	54.0	13	0.75	n/a	-20
920.0631333	0.75	4	54.0	13	0.75	n/a	-70
920.8172855	0.75	4	54.0	13	0.75	n/a	140
921.5873676	1	4	54.0	9	n/a	n/a	30
921.5873676	1	4	54.0	10	n/a	n/a	OLL Correct
922.5950453	n/a	4	54.0	7	n/a	n/a	16.5
923.5172007	n/a	3	55.0	3	n/a	n/a	n/a
923.5172007	9	3	55.0	4	n/a	n/a	9
932.5329266	2.5	3	55.0	5	n/a	n/a	2.5
932.9008674	n/a	2_3_0	55.0	8	9.383666700217873	1.0	-20
933.1823523	n/a	2_3_1	55.0	8	9.665151600260288	1.0	-40
933.4655986	n/a	2_3_2	55.0	8	9.948397899977863	-1.0	-20
935.049238	 n/a	3	55.0	6	n/a	n/a	n/a
935.0509276	0.75	3	55.0	13	0.75	n/a	-20
935.805327	0.75	3	55.0	13	0.75	n/a	-20
936.5587107	0.75	3	55.0	13	0.75	n/a	20
937.3327538	1	3	55.0	9	n/a	n/a	-20
937.3327538	1	3	55.0	10	n/a	n/a	Aversive Pruning
938.3392416	n/a	3	55.0	7	n/a	n/a	15.75
939.2652767	n/a	3	56.0	3	n/a	n/a	n/a
939.2652767	9	3	56.0	4	n/a	n/a	9
948.2809246	2.5	3	56.0	5	n/a	n/a	2.5
950.1811068	n/a	6_3_0	56.0	8	10.9158300999552	1.0	-20
950.3978478	n/a	6_3_1	56.0	8	11.132571099791674	1.0	120
950.7145238	n/a	6_3_2	56.0	8	11.44924709992483	-1.0	50
950.7968731	 n/a	3	56.0	6	n/a	n/a	n/a
950.7991766	0.75	3	56.0	13	0.75	n/a	-20
951.552565	0.75	3	56.0	13	0.75	n/a	140
952.3067065	0.75	3	56.0	13	0.75	n/a	-70
953.0771404	1	3	56.0	9	n/a	n/a	50
953.0771404	1	3	56.0	10	n/a	n/a	ONLL Error
954.0839075	n/a	3	56.0	7	n/a	n/a	15.75
955.0278665	n/a	5	57.0	3	n/a	n/a	n/a
955.0278665	9	5	57.0	4	n/a	n/a	9
964.0284666	2.5	5	57.0	5	n/a	n/a	2.5
964.195987	n/a	5_5_0	57.0	8	9.168120500165971	1.0	-20
964.4130137	n/a	5_5_1	57.0	8	9.385147199966012	1.0	-40
964.6124763	n/a	5_5_2	57.0	8	9.584609800018368	1.0	100
964.7960968	n/a	5_5_3	57.0	8	9.76823029993102	1.0	80
965.1796566	n/a	5_5_4	57.0	8	10.15179010014981	1.0	60
966.5286227	 n/a	5	57.0	6	n/a	n/a	n/a
966.5306276	0.75	5	57.0	13	0.75	n/a	-20
967.2834144	0.75	5	57.0	13	0.75	n/a	-20
968.0364203	0.75	5	57.0	13	0.75	n/a	140
968.7909951	0.75	5	57.0	13	0.75	n/a	-20
969.5441405	0.75	5	57.0	13	0.75	n/a	-20
970.3130657	1	5	57.0	9	n/a	n/a	60
970.3130657	1	5	57.0	10	n/a	n/a	Aversive Pruning
971.3197625	n/a	5	57.0	7	n/a	n/a	17.25
972.2761212	n/a	5	58.0	3	n/a	n/a	n/a
972.2761212	9	5	58.0	4	n/a	n/a	9
981.2761339	2.5	5	58.0	5	n/a	n/a	2.5
981.5771193	n/a	1_5_0	58.0	8	9.300998100079596	1.0	140
981.7771625	n/a	1_5_1	58.0	8	9.501041300129144	1.0	120
981.9766338	n/a	1_5_2	58.0	8	9.700512600131331	1.0	100
982.1432446	n/a	1_5_3	58.0	8	9.867123399861155	1.0	80
982.3276645	n/a	1_5_4	58.0	8	10.051543300040066	1.0	60
983.7762445	 n/a	5	58.0	6	n/a	n/a	n/a
983.7783383	0.75	5	58.0	13	0.75	n/a	140
984.5320729	0.75	5	58.0	13	0.75	n/a	-20
985.285802	0.75	5	58.0	13	0.75	n/a	-20
986.0401785	0.75	5	58.0	13	0.75	n/a	-20
986.7942201	0.75	5	58.0	13	0.75	n/a	-20
987.5614403	1	5	58.0	9	n/a	n/a	60
987.5614403	1	5	58.0	10	n/a	n/a	OLL Error
988.5681803	n/a	5	58.0	7	n/a	n/a	17.25
989.5256731	n/a	5	59.0	3	n/a	n/a	n/a
989.5256731	9	5	59.0	4	n/a	n/a	9
998.5410208	2.5	5	59.0	5	n/a	n/a	2.5
999.1083723	n/a	2_5_0	59.0	8	9.582699199672787	1.0	-20
999.3580847	n/a	2_5_1	59.0	8	9.832411599811168	1.0	-40
999.624315	n/a	2_5_2	59.0	8	10.098641899880024	1.0	-60
999.8913721	n/a	2_5_3	59.0	8	10.365698999725284	-1.0	-130
1000.1910026	n/a	2_5_4	59.0	8	10.665329499635844	1.0	10
1001.0575253	 n/a	5	59.0	6	n/a	n/a	n/a
1001.0600721	0.75	5	59.0	13	0.75	n/a	-20
1001.8128395	0.75	5	59.0	13	0.75	n/a	-20
1002.5663468	0.75	5	59.0	13	0.75	n/a	-20
